date,host,service,pid,message,label
Jul 23 11:54:47,ared-machine,python3,2084,Initializing captive portal database...,0
Jul 23 11:54:47,ared-machine,python3,2084,Column 'has_autoconnect_addon_enabled' already exists.,0
Jul 23 11:54:47,ared-machine,python3,2084,Column 'autoconnect_duration' already exists.,0
Jul 23 11:54:47,ared-machine,python3,2084,Captive portal database initialized and its tables created successfully,0
Jul 23 11:54:47,ared-machine,python3,2084,Only the missing tables and columns were added to avoid duplicates,0
Jul 23 11:54:53,ared-machine,python3,2084,Initializing captive portal database...,0
Jul 23 11:54:53,ared-machine,python3,2084,Column 'has_autoconnect_addon_enabled' already exists.,0
Jul 23 11:54:53,ared-machine,python3,2084,Column 'autoconnect_duration' already exists.,0
Jul 23 11:54:53,ared-machine,python3,2084,Captive portal database initialized and its tables created successfully,0
Jul 23 11:54:53,ared-machine,python3,2084,Only the missing tables and columns were added to avoid duplicates,0
Jul 23 11:54:59,ared-machine,python3,2084,Initializing captive portal database...,0
Jul 23 11:54:59,ared-machine,python3,2084,Column 'has_autoconnect_addon_enabled' already exists.,0
Jul 23 11:54:59,ared-machine,python3,2084,Column 'autoconnect_duration' already exists.,0
Jul 23 11:54:59,ared-machine,python3,2084,Captive portal database initialized and its tables created successfully,0
Jul 23 11:54:59,ared-machine,python3,2084,Only the missing tables and columns were added to avoid duplicates,0
Jul 23 11:55:05,ared-machine,python3,2084,Initializing captive portal database...,0
Jul 23 11:55:05,ared-machine,python3,2084,Column 'has_autoconnect_addon_enabled' already exists.,0
Jul 23 11:55:05,ared-machine,python3,2084,Column 'autoconnect_duration' already exists.,0
Jul 23 11:55:05,ared-machine,python3,2084,Captive portal database initialized and its tables created successfully,0
Jul 23 11:55:05,ared-machine,python3,2084,Only the missing tables and columns were added to avoid duplicates,0
Jul 23 11:55:11,ared-machine,python3,2084,Initializing captive portal database...,0
Jul 23 11:55:11,ared-machine,python3,2084,Column 'has_autoconnect_addon_enabled' already exists.,0
Jul 23 11:55:11,ared-machine,python3,2084,Column 'autoconnect_duration' already exists.,0
Jul 23 11:55:11,ared-machine,python3,2084,Captive portal database initialized and its tables created successfully,0
Jul 23 11:55:11,ared-machine,python3,2084,Only the missing tables and columns were added to avoid duplicates,0
Jul 23 11:55:17,ared-machine,python3,2084,Initializing captive portal database...,0
Jul 23 11:55:17,ared-machine,python3,2084,Column 'has_autoconnect_addon_enabled' already exists.,0
Jul 23 11:55:17,ared-machine,python3,2084,Column 'autoconnect_duration' already exists.,0
Jul 23 11:55:17,ared-machine,python3,2084,Captive portal database initialized and its tables created successfully,0
Jul 23 11:55:17,ared-machine,python3,2084,Only the missing tables and columns were added to avoid duplicates,0
Jul 23 11:55:23,ared-machine,python3,2084,Initializing captive portal database...,0
Jul 23 11:55:23,ared-machine,python3,2084,Column 'has_autoconnect_addon_enabled' already exists.,0
Jul 23 11:55:23,ared-machine,python3,2084,Column 'autoconnect_duration' already exists.,0
Jul 23 11:55:23,ared-machine,python3,2084,Captive portal database initialized and its tables created successfully,0
Jul 23 11:55:23,ared-machine,python3,2084,Only the missing tables and columns were added to avoid duplicates,0
Jul 23 11:55:29,ared-machine,python3,2084,Initializing captive portal database...,0
Jul 23 11:55:29,ared-machine,python3,2084,Column 'has_autoconnect_addon_enabled' already exists.,0
Jul 23 11:55:29,ared-machine,python3,2084,Column 'autoconnect_duration' already exists.,0
Jul 23 11:55:29,ared-machine,python3,2084,Captive portal database initialized and its tables created successfully,0
Jul 23 11:55:29,ared-machine,python3,2084,Only the missing tables and columns were added to avoid duplicates,0
Jul 23 11:55:35,ared-machine,python3,2084,Initializing captive portal database...,0
Jul 23 11:55:35,ared-machine,python3,2084,Column 'has_autoconnect_addon_enabled' already exists.,0
Jul 23 11:55:35,ared-machine,python3,2084,Column 'autoconnect_duration' already exists.,0
Jul 23 11:55:35,ared-machine,python3,2084,Captive portal database initialized and its tables created successfully,0
Jul 23 11:55:35,ared-machine,python3,2084,Only the missing tables and columns were added to avoid duplicates,0
Jul 23 11:55:41,ared-machine,python3,2084,Initializing captive portal database...,0
Jul 23 11:55:41,ared-machine,python3,2084,Column 'has_autoconnect_addon_enabled' already exists.,0
Jul 23 11:55:41,ared-machine,python3,2084,Column 'autoconnect_duration' already exists.,0
Jul 23 11:55:41,ared-machine,python3,2084,Captive portal database initialized and its tables created successfully,0
Jul 23 11:55:41,ared-machine,python3,2084,Only the missing tables and columns were added to avoid duplicates,0
Jul 23 11:55:47,ared-machine,python3,2084,Initializing captive portal database...,0
Jul 23 11:55:47,ared-machine,python3,2084,Column 'has_autoconnect_addon_enabled' already exists.,0
Jul 23 11:55:47,ared-machine,python3,2084,Column 'autoconnect_duration' already exists.,0
Jul 23 11:55:47,ared-machine,python3,2084,Captive portal database initialized and its tables created successfully,0
Jul 23 11:55:47,ared-machine,python3,2084,Only the missing tables and columns were added to avoid duplicates,0
Jul 23 11:55:53,ared-machine,python3,2084,Initializing captive portal database...,0
Jul 23 11:55:53,ared-machine,python3,2084,Column 'has_autoconnect_addon_enabled' already exists.,0
Jul 23 11:55:53,ared-machine,python3,2084,Column 'autoconnect_duration' already exists.,0
Jul 23 11:55:53,ared-machine,python3,2084,Captive portal database initialized and its tables created successfully,0
Jul 23 11:55:53,ared-machine,python3,2084,Only the missing tables and columns were added to avoid duplicates,0
Jul 23 11:55:59,ared-machine,python3,2084,Initializing captive portal database...,0
Jul 23 11:55:59,ared-machine,python3,2084,Column 'has_autoconnect_addon_enabled' already exists.,0
Jul 23 11:55:59,ared-machine,python3,2084,Column 'autoconnect_duration' already exists.,0
Jul 23 11:55:59,ared-machine,python3,2084,Captive portal database initialized and its tables created successfully,0
Jul 23 11:55:59,ared-machine,python3,2084,Only the missing tables and columns were added to avoid duplicates,0
Jul 23 11:56:05,ared-machine,python3,2084,Initializing captive portal database...,0
Jul 23 11:56:05,ared-machine,python3,2084,Column 'has_autoconnect_addon_enabled' already exists.,0
Jul 23 11:56:05,ared-machine,python3,2084,Column 'autoconnect_duration' already exists.,0
Jul 23 11:56:05,ared-machine,python3,2084,Captive portal database initialized and its tables created successfully,0
Jul 23 11:56:05,ared-machine,python3,2084,Only the missing tables and columns were added to avoid duplicates,0
Jul 23 11:56:11,ared-machine,python3,2084,Initializing captive portal database...,0
Jul 23 11:56:11,ared-machine,python3,2084,Column 'has_autoconnect_addon_enabled' already exists.,0
Jul 23 11:56:11,ared-machine,python3,2084,Column 'autoconnect_duration' already exists.,0
Jul 23 11:56:11,ared-machine,python3,2084,Captive portal database initialized and its tables created successfully,0
Jul 23 11:56:11,ared-machine,python3,2084,Only the missing tables and columns were added to avoid duplicates,0
Jul 23 11:56:17,ared-machine,python3,2084,Initializing captive portal database...,0
Jul 23 11:56:17,ared-machine,python3,2084,Column 'has_autoconnect_addon_enabled' already exists.,0
Jul 23 11:56:17,ared-machine,python3,2084,Column 'autoconnect_duration' already exists.,0
Jul 23 11:56:17,ared-machine,python3,2084,Captive portal database initialized and its tables created successfully,0
Jul 23 11:56:17,ared-machine,python3,2084,Only the missing tables and columns were added to avoid duplicates,0
Jul 23 11:56:23,ared-machine,python3,2084,Initializing captive portal database...,0
Jul 23 11:56:23,ared-machine,python3,2084,Column 'has_autoconnect_addon_enabled' already exists.,0
Jul 23 11:56:23,ared-machine,python3,2084,Column 'autoconnect_duration' already exists.,0
Jul 23 11:56:23,ared-machine,python3,2084,Captive portal database initialized and its tables created successfully,0
Jul 23 11:56:23,ared-machine,python3,2084,Only the missing tables and columns were added to avoid duplicates,0
Jul 23 11:56:29,ared-machine,python3,2084,Initializing captive portal database...,0
Jul 23 11:56:29,ared-machine,python3,2084,Column 'has_autoconnect_addon_enabled' already exists.,0
Jul 23 11:56:29,ared-machine,python3,2084,Column 'autoconnect_duration' already exists.,0
Jul 23 11:56:29,ared-machine,python3,2084,Captive portal database initialized and its tables created successfully,0
Jul 23 11:56:29,ared-machine,python3,2084,Only the missing tables and columns were added to avoid duplicates,0
Jul 23 11:56:35,ared-machine,python3,2084,Initializing captive portal database...,0
Jul 23 11:56:35,ared-machine,python3,2084,Column 'has_autoconnect_addon_enabled' already exists.,0
Jul 23 11:56:35,ared-machine,python3,2084,Column 'autoconnect_duration' already exists.,0
Jul 23 11:56:35,ared-machine,python3,2084,Captive portal database initialized and its tables created successfully,0
Jul 23 11:56:35,ared-machine,python3,2084,Only the missing tables and columns were added to avoid duplicates,0
Jul 23 11:56:41,ared-machine,python3,2084,Initializing captive portal database...,0
Jul 23 11:56:41,ared-machine,python3,2084,Column 'has_autoconnect_addon_enabled' already exists.,0
Jul 23 11:56:41,ared-machine,python3,2084,Column 'autoconnect_duration' already exists.,0
Jul 23 11:56:41,ared-machine,python3,2084,Captive portal database initialized and its tables created successfully,0
Jul 23 11:56:41,ared-machine,python3,2084,Only the missing tables and columns were added to avoid duplicates,0
Jul 23 11:56:47,ared-machine,python3,2084,Initializing captive portal database...,0
Jul 23 11:56:47,ared-machine,python3,2084,Column 'has_autoconnect_addon_enabled' already exists.,0
Jul 23 11:56:47,ared-machine,python3,2084,Column 'autoconnect_duration' already exists.,0
Jul 23 11:56:47,ared-machine,python3,2084,Captive portal database initialized and its tables created successfully,0
Jul 23 11:56:47,ared-machine,python3,2084,Only the missing tables and columns were added to avoid duplicates,0
2024-07-09T23:18:37+0000,ared-machine,python3,2064,Initializing captive portal database...,0
2024-07-09T23:18:37+0000,ared-machine,python3,2064,Only the missing tables and columns were added to avoid duplicates,0
2024-07-09T23:18:43+0000,ared-machine,python3,2064,Captive portal database initialized and its tables created successfully,0
2024-07-09T23:18:43+0000,ared-machine,python3,2064,Column 'autoconnect_duration' already exists.,0
2024-07-09T23:18:43+0000,ared-machine,python3,2064,Column 'has_autoconnect_addon_enabled' already exists.,0
2024-07-09T23:18:43+0000,ared-machine,python3,2064,Initializing captive portal database...,0
2024-07-09T23:18:43+0000,ared-machine,python3,2064,Only the missing tables and columns were added to avoid duplicates,0
2024-07-09T23:18:49+0000,ared-machine,python3,2064,Captive portal database initialized and its tables created successfully,0
2024-07-09T23:18:49+0000,ared-machine,python3,2064,Column 'autoconnect_duration' already exists.,0
2024-07-09T23:18:49+0000,ared-machine,python3,2064,Column 'has_autoconnect_addon_enabled' already exists.,0
2024-07-09T23:18:49+0000,ared-machine,python3,2064,Initializing captive portal database...,0
2024-07-09T23:18:49+0000,ared-machine,python3,2064,Only the missing tables and columns were added to avoid duplicates,0
2024-07-09T23:18:55+0000,ared-machine,balena-engine-daemon,2095259,"level=info msg=""loading plugin \""io.containerd.event.v1.publisher\""..."" runtime=io.containerd.runc.v2 type=io.containerd.event.v1",0
2024-07-09T23:18:55+0000,ared-machine,balena-engine-daemon,2095259,"level=info msg=""loading plugin \""io.containerd.internal.v1.shutdown\""..."" runtime=io.containerd.runc.v2 type=io.containerd.internal.v1",0
2024-07-09T23:18:55+0000,ared-machine,balena-engine-daemon,2095259,"level=info msg=""loading plugin \""io.containerd.ttrpc.v1.task\""..."" runtime=io.containerd.runc.v2 type=io.containerd.ttrpc.v1",0
2024-07-09T23:18:55+0000,ared-machine,balena-engine-daemon,2095259,"level=info msg=""starting signal loop"" path=/run/balena-engine/containerd/daemon/io.containerd.runtime.v2.task/moby/ba1efaec5afac023e17e594e193c924f9554a059819c07f450af4ff8c364ac22 pid=2106764 runtime=io.containerd.runc.v2",0
2024-07-09T23:18:55+0000,ared-machine,python3,2064,Captive portal database initialized and its tables created successfully,0
2024-07-09T23:18:55+0000,ared-machine,python3,2064,Column 'autoconnect_duration' already exists.,0
2024-07-09T23:18:55+0000,ared-machine,python3,2064,Column 'has_autoconnect_addon_enabled' already exists.,0
2024-07-09T23:18:55+0000,ared-machine,python3,2064,Initializing captive portal database...,0
2024-07-09T23:18:55+0000,ared-machine,python3,2064,Only the missing tables and columns were added to avoid duplicates,0
2024-07-09T23:19:01+0000,ared-machine,python3,2064,Captive portal database initialized and its tables created successfully,0
2024-07-09T23:19:01+0000,ared-machine,python3,2064,Column 'autoconnect_duration' already exists.,0
2024-07-09T23:19:01+0000,ared-machine,python3,2064,Column 'has_autoconnect_addon_enabled' already exists.,0
2024-07-09T23:19:01+0000,ared-machine,python3,2064,Initializing captive portal database...,0
2024-07-09T23:19:01+0000,ared-machine,python3,2064,Only the missing tables and columns were added to avoid duplicates,0
2024-07-09T23:19:07+0000,ared-machine,python3,2064,Captive portal database initialized and its tables created successfully,0
2024-07-09T23:19:07+0000,ared-machine,python3,2064,Column 'autoconnect_duration' already exists.,0
2024-07-09T23:19:07+0000,ared-machine,python3,2064,Column 'has_autoconnect_addon_enabled' already exists.,0
2024-07-09T23:19:07+0000,ared-machine,python3,2064,Initializing captive portal database...,0
2024-07-09T23:19:07+0000,ared-machine,python3,2064,Only the missing tables and columns were added to avoid duplicates,0
2024-07-09T23:19:08+0000,ared-machine,balena-engine-daemon,2095251,"level=info msg=""ignoring event"" container=ba1efaec5afac023e17e594e193c924f9554a059819c07f450af4ff8c364ac22 module=libcontainerd topic=/tasks/delete type=""*events.TaskDelete""",0
2024-07-09T23:19:08+0000,ared-machine,balena-engine-daemon,2095259,"level=info msg=""shim disconnected"" id=ba1efaec5afac023e17e594e193c924f9554a059819c07f450af4ff8c364ac22",0
2024-07-09T23:19:08+0000,ared-machine,balena-engine-daemon,2095259,"level=warning msg=""cleaning up after shim disconnected"" id=ba1efaec5afac023e17e594e193c924f9554a059819c07f450af4ff8c364ac22 namespace=moby",0
2024-07-09T23:19:08+0000,ared-machine,balena-engine-daemon,2095259,"level=info msg=""cleaning up dead shim""",0
2024-07-09T23:19:08+0000,ared-machine,balena-engine-daemon,2095259,"level=warning msg=""cleanup warnings time=\""2024-07-09T23:19:08Z\"" level=info msg=\""starting signal loop\"" pid=2107052 runtime=io.containerd.runc.v2\n""",0
2024-07-09T23:19:11+0000,ared-machine,balena-engine-daemon,2095259,"level=info msg=""loading plugin \""io.containerd.event.v1.publisher\""..."" runtime=io.containerd.runc.v2 type=io.containerd.event.v1",0
2024-07-09T23:19:11+0000,ared-machine,balena-engine-daemon,2095259,"level=info msg=""loading plugin \""io.containerd.internal.v1.shutdown\""..."" runtime=io.containerd.runc.v2 type=io.containerd.internal.v1",0
2024-07-09T23:19:11+0000,ared-machine,balena-engine-daemon,2095259,"level=info msg=""loading plugin \""io.containerd.ttrpc.v1.task\""..."" runtime=io.containerd.runc.v2 type=io.containerd.ttrpc.v1",0
2024-07-09T23:19:11+0000,ared-machine,balena-engine-daemon,2095259,"level=info msg=""starting signal loop"" path=/run/balena-engine/containerd/daemon/io.containerd.runtime.v2.task/moby/cddbd1ad4ea9105084cf72bd29c7b0c9d7a3a2f030616d50bfa488e4a1aa30c9 pid=2107211 runtime=io.containerd.runc.v2",0
2024-07-09T23:19:13+0000,ared-machine,python3,2064,Captive portal database initialized and its tables created successfully,0
2024-07-09T23:19:13+0000,ared-machine,python3,2064,Column 'autoconnect_duration' already exists.,0
2024-07-09T23:19:13+0000,ared-machine,python3,2064,Column 'has_autoconnect_addon_enabled' already exists.,0
2024-07-09T23:19:13+0000,ared-machine,python3,2064,Initializing captive portal database...,0
2024-07-09T23:19:13+0000,ared-machine,python3,2064,Only the missing tables and columns were added to avoid duplicates,0
2024-07-09T23:19:19+0000,ared-machine,python3,2064,Captive portal database initialized and its tables created successfully,0
2024-07-09T23:19:19+0000,ared-machine,python3,2064,Column 'autoconnect_duration' already exists.,0
2024-07-09T23:19:19+0000,ared-machine,python3,2064,Column 'has_autoconnect_addon_enabled' already exists.,0
2024-07-09T23:19:19+0000,ared-machine,python3,2064,Initializing captive portal database...,0
2024-07-09T23:19:19+0000,ared-machine,python3,2064,Only the missing tables and columns were added to avoid duplicates,0
2024-07-09T23:19:25+0000,ared-machine,python3,2064,Captive portal database initialized and its tables created successfully,0
2024-07-09T23:19:25+0000,ared-machine,python3,2064,Column 'autoconnect_duration' already exists.,0
2024-07-09T23:19:25+0000,ared-machine,python3,2064,Column 'has_autoconnect_addon_enabled' already exists.,0
2024-07-09T23:19:25+0000,ared-machine,python3,2064,Initializing captive portal database...,0
2024-07-09T23:19:25+0000,ared-machine,python3,2064,Only the missing tables and columns were added to avoid duplicates,0
2024-07-09T23:19:26+0000,ared-machine,balena-engine-daemon,2095251,"level=info msg=""ignoring event"" container=cddbd1ad4ea9105084cf72bd29c7b0c9d7a3a2f030616d50bfa488e4a1aa30c9 module=libcontainerd topic=/tasks/delete type=""*events.TaskDelete""",0
2024-07-09T23:19:26+0000,ared-machine,balena-engine-daemon,2095259,"level=info msg=""shim disconnected"" id=cddbd1ad4ea9105084cf72bd29c7b0c9d7a3a2f030616d50bfa488e4a1aa30c9",0
2024-07-09T23:19:26+0000,ared-machine,balena-engine-daemon,2095259,"level=warning msg=""cleaning up after shim disconnected"" id=cddbd1ad4ea9105084cf72bd29c7b0c9d7a3a2f030616d50bfa488e4a1aa30c9 namespace=moby",0
2024-07-09T23:19:26+0000,ared-machine,balena-engine-daemon,2095259,"level=info msg=""cleaning up dead shim""",0
2024-07-09T23:19:27+0000,ared-machine,balena-engine-daemon,2095259,"level=warning msg=""cleanup warnings time=\""2024-07-09T23:19:27Z\"" level=info msg=\""starting signal loop\"" pid=2107724 runtime=io.containerd.runc.v2\n""",0
2024-07-09T23:19:29+0000,ared-machine,balena-engine-daemon,2095259,"level=info msg=""loading plugin \""io.containerd.event.v1.publisher\""..."" runtime=io.containerd.runc.v2 type=io.containerd.event.v1",0
2024-07-09T23:19:29+0000,ared-machine,balena-engine-daemon,2095259,"level=info msg=""loading plugin \""io.containerd.internal.v1.shutdown\""..."" runtime=io.containerd.runc.v2 type=io.containerd.internal.v1",0
2024-07-09T23:19:29+0000,ared-machine,balena-engine-daemon,2095259,"level=info msg=""loading plugin \""io.containerd.ttrpc.v1.task\""..."" runtime=io.containerd.runc.v2 type=io.containerd.ttrpc.v1",0
2024-07-09T23:19:29+0000,ared-machine,balena-engine-daemon,2095259,"level=info msg=""starting signal loop"" path=/run/balena-engine/containerd/daemon/io.containerd.runtime.v2.task/moby/a9341f298c4e1f4c00137bf65b6591ef527eb318f0d36ebf1ba1a49b33bbef4f pid=2107890 runtime=io.containerd.runc.v2",0
2024-07-09T23:19:31+0000,ared-machine,python3,2064,Captive portal database initialized and its tables created successfully,0
2024-07-09T23:19:31+0000,ared-machine,python3,2064,Column 'autoconnect_duration' already exists.,0
2024-07-09T23:19:31+0000,ared-machine,python3,2064,Column 'has_autoconnect_addon_enabled' already exists.,0
2024-07-09T23:19:31+0000,ared-machine,python3,2064,Initializing captive portal database...,0
2024-07-09T23:19:31+0000,ared-machine,python3,2064,Only the missing tables and columns were added to avoid duplicates,0
2024-07-09T23:19:37+0000,ared-machine,python3,2064,Captive portal database initialized and its tables created successfully,0
2024-07-09T23:19:37+0000,ared-machine,python3,2064,Column 'autoconnect_duration' already exists.,0
2024-07-09T23:19:37+0000,ared-machine,python3,2064,Column 'has_autoconnect_addon_enabled' already exists.,0
2024-07-09T23:19:37+0000,ared-machine,python3,2064,Initializing captive portal database...,0
2024-07-09T23:19:37+0000,ared-machine,python3,2064,Only the missing tables and columns were added to avoid duplicates,0
2024-07-09T23:19:43+0000,ared-machine,python3,2064,Captive portal database initialized and its tables created successfully,0
2024-07-09T23:19:43+0000,ared-machine,python3,2064,Column 'autoconnect_duration' already exists.,0
2024-07-09T23:19:43+0000,ared-machine,python3,2064,Column 'has_autoconnect_addon_enabled' already exists.,0
2024-07-09T23:19:43+0000,ared-machine,python3,2064,Initializing captive portal database...,0
2024-07-09T23:19:43+0000,ared-machine,python3,2064,Only the missing tables and columns were added to avoid duplicates,0
2024-07-09T23:19:45+0000,ared-machine,balena-engine-daemon,2095251,"level=info msg=""ignoring event"" container=a9341f298c4e1f4c00137bf65b6591ef527eb318f0d36ebf1ba1a49b33bbef4f module=libcontainerd topic=/tasks/delete type=""*events.TaskDelete""",0
2024-07-09T23:19:45+0000,ared-machine,balena-engine-daemon,2095259,"level=info msg=""shim disconnected"" id=a9341f298c4e1f4c00137bf65b6591ef527eb318f0d36ebf1ba1a49b33bbef4f",0
2024-07-09T23:19:45+0000,ared-machine,balena-engine-daemon,2095259,"level=warning msg=""cleaning up after shim disconnected"" id=a9341f298c4e1f4c00137bf65b6591ef527eb318f0d36ebf1ba1a49b33bbef4f namespace=moby",0
2024-07-09T23:19:45+0000,ared-machine,balena-engine-daemon,2095259,"level=info msg=""cleaning up dead shim""",0
2024-07-09T23:19:45+0000,ared-machine,balena-engine-daemon,2095259,"level=warning msg=""cleanup warnings time=\""2024-07-09T23:19:45Z\"" level=info msg=\""starting signal loop\"" pid=2108417 runtime=io.containerd.runc.v2\n""",0
2024-07-09T23:19:47+0000,ared-machine,balena-engine-daemon,2095259,"level=info msg=""loading plugin \""io.containerd.event.v1.publisher\""..."" runtime=io.containerd.runc.v2 type=io.containerd.event.v1",0
2024-07-09T23:19:47+0000,ared-machine,balena-engine-daemon,2095259,"level=info msg=""loading plugin \""io.containerd.internal.v1.shutdown\""..."" runtime=io.containerd.runc.v2 type=io.containerd.internal.v1",0
2024-07-09T23:19:47+0000,ared-machine,balena-engine-daemon,2095259,"level=info msg=""loading plugin \""io.containerd.ttrpc.v1.task\""..."" runtime=io.containerd.runc.v2 type=io.containerd.ttrpc.v1",0
2024-07-09T23:19:47+0000,ared-machine,balena-engine-daemon,2095259,"level=info msg=""starting signal loop"" path=/run/balena-engine/containerd/daemon/io.containerd.runtime.v2.task/moby/9b7e38b687991cb2ad201227246a7db3b7846f63cef8a8c8d3e9e7e1c4089e51 pid=2108562 runtime=io.containerd.runc.v2",0
2024-07-09T23:19:49+0000,ared-machine,python3,2064,Captive portal database initialized and its tables created successfully,0
2024-07-09T23:19:49+0000,ared-machine,python3,2064,Column 'autoconnect_duration' already exists.,0
2024-07-09T23:19:49+0000,ared-machine,python3,2064,Column 'has_autoconnect_addon_enabled' already exists.,0
2024-07-09T23:19:49+0000,ared-machine,python3,2064,Initializing captive portal database...,0
2024-07-09T23:19:49+0000,ared-machine,python3,2064,Only the missing tables and columns were added to avoid duplicates,0
2024-07-09T23:19:55+0000,ared-machine,python3,2064,Captive portal database initialized and its tables created successfully,0
2024-07-09T23:19:55+0000,ared-machine,python3,2064,Column 'autoconnect_duration' already exists.,0
2024-07-09T23:19:55+0000,ared-machine,python3,2064,Column 'has_autoconnect_addon_enabled' already exists.,0
2024-07-09T23:19:55+0000,ared-machine,python3,2064,Initializing captive portal database...,0
2024-07-09T23:19:55+0000,ared-machine,python3,2064,Only the missing tables and columns were added to avoid duplicates,0
2024-07-09T23:20:01+0000,ared-machine,python3,2064,Captive portal database initialized and its tables created successfully,0
2024-07-09T23:20:01+0000,ared-machine,python3,2064,Column 'autoconnect_duration' already exists.,0
2024-07-09T23:20:01+0000,ared-machine,python3,2064,Column 'has_autoconnect_addon_enabled' already exists.,0
2024-07-09T23:20:01+0000,ared-machine,python3,2064,Initializing captive portal database...,0
2024-07-09T23:20:01+0000,ared-machine,python3,2064,Only the missing tables and columns were added to avoid duplicates,0
2024-07-09T23:20:02+0000,ared-machine,balena-engine-daemon,2095251,"level=info msg=""ignoring event"" container=9b7e38b687991cb2ad201227246a7db3b7846f63cef8a8c8d3e9e7e1c4089e51 module=libcontainerd topic=/tasks/delete type=""*events.TaskDelete""",0
2024-07-09T23:20:02+0000,ared-machine,balena-engine-daemon,2095259,"level=info msg=""shim disconnected"" id=9b7e38b687991cb2ad201227246a7db3b7846f63cef8a8c8d3e9e7e1c4089e51",0
2024-07-09T23:20:02+0000,ared-machine,balena-engine-daemon,2095259,"level=warning msg=""cleaning up after shim disconnected"" id=9b7e38b687991cb2ad201227246a7db3b7846f63cef8a8c8d3e9e7e1c4089e51 namespace=moby",0
2024-07-09T23:20:02+0000,ared-machine,balena-engine-daemon,2095259,"level=info msg=""cleaning up dead shim""",0
2024-07-09T23:20:03+0000,ared-machine,balena-engine-daemon,2095259,"level=warning msg=""cleanup warnings time=\""2024-07-09T23:20:02Z\"" level=info msg=\""starting signal loop\"" pid=2109068 runtime=io.containerd.runc.v2\n""",0
2024-07-09T23:20:05+0000,ared-machine,balena-engine-daemon,2095259,"level=info msg=""loading plugin \""io.containerd.event.v1.publisher\""..."" runtime=io.containerd.runc.v2 type=io.containerd.event.v1",0
2024-07-09T23:20:05+0000,ared-machine,balena-engine-daemon,2095259,"level=info msg=""loading plugin \""io.containerd.internal.v1.shutdown\""..."" runtime=io.containerd.runc.v2 type=io.containerd.internal.v1",0
2024-07-09T23:20:05+0000,ared-machine,balena-engine-daemon,2095259,"level=info msg=""loading plugin \""io.containerd.ttrpc.v1.task\""..."" runtime=io.containerd.runc.v2 type=io.containerd.ttrpc.v1",0
2024-07-09T23:20:05+0000,ared-machine,balena-engine-daemon,2095259,"level=info msg=""starting signal loop"" path=/run/balena-engine/containerd/daemon/io.containerd.runtime.v2.task/moby/078a76d2d8f451527594b6b53e5250257049f2dc2d532dde69d0dec5d31c3d06 pid=2109226 runtime=io.containerd.runc.v2",0
2024-07-09T23:20:07+0000,ared-machine,python3,2064,Captive portal database initialized and its tables created successfully,0
2024-07-09T23:20:07+0000,ared-machine,python3,2064,Column 'autoconnect_duration' already exists.,0
2024-07-09T23:20:07+0000,ared-machine,python3,2064,Column 'has_autoconnect_addon_enabled' already exists.,0
2024-07-09T23:20:07+0000,ared-machine,python3,2064,Initializing captive portal database...,0
2024-07-09T23:20:07+0000,ared-machine,python3,2064,Only the missing tables and columns were added to avoid duplicates,0
2024-07-09T23:20:13+0000,ared-machine,python3,2064,Captive portal database initialized and its tables created successfully,0
2024-07-09T23:20:13+0000,ared-machine,python3,2064,Column 'autoconnect_duration' already exists.,0
2024-07-09T23:20:13+0000,ared-machine,python3,2064,Column 'has_autoconnect_addon_enabled' already exists.,0
2024-07-09T23:20:13+0000,ared-machine,python3,2064,Initializing captive portal database...,0
2024-07-09T23:20:13+0000,ared-machine,python3,2064,Only the missing tables and columns were added to avoid duplicates,0
2024-07-09T23:20:19+0000,ared-machine,python3,2064,Captive portal database initialized and its tables created successfully,0
2024-07-09T23:20:19+0000,ared-machine,python3,2064,Column 'autoconnect_duration' already exists.,0
2024-07-09T23:20:19+0000,ared-machine,python3,2064,Column 'has_autoconnect_addon_enabled' already exists.,0
2024-07-09T23:20:19+0000,ared-machine,python3,2064,Initializing captive portal database...,0
2024-07-09T23:20:19+0000,ared-machine,python3,2064,Only the missing tables and columns were added to avoid duplicates,0
2024-07-09T23:20:20+0000,ared-machine,balena-engine-daemon,2095251,"level=info msg=""ignoring event"" container=078a76d2d8f451527594b6b53e5250257049f2dc2d532dde69d0dec5d31c3d06 module=libcontainerd topic=/tasks/delete type=""*events.TaskDelete""",0
2024-07-09T23:20:20+0000,ared-machine,balena-engine-daemon,2095259,"level=info msg=""shim disconnected"" id=078a76d2d8f451527594b6b53e5250257049f2dc2d532dde69d0dec5d31c3d06",0
2024-07-09T23:20:20+0000,ared-machine,balena-engine-daemon,2095259,"level=warning msg=""cleaning up after shim disconnected"" id=078a76d2d8f451527594b6b53e5250257049f2dc2d532dde69d0dec5d31c3d06 namespace=moby",0
2024-07-09T23:20:20+0000,ared-machine,balena-engine-daemon,2095259,"level=info msg=""cleaning up dead shim""",0
2024-07-09T23:20:20+0000,ared-machine,balena-engine-daemon,2095259,"level=warning msg=""cleanup warnings time=\""2024-07-09T23:20:20Z\"" level=info msg=\""starting signal loop\"" pid=2109719 runtime=io.containerd.runc.v2\n""",0
2024-07-09T23:20:25+0000,ared-machine,python3,2064,Captive portal database initialized and its tables created successfully,0
2024-07-09T23:20:25+0000,ared-machine,python3,2064,Column 'autoconnect_duration' already exists.,0
2024-07-09T23:20:25+0000,ared-machine,python3,2064,Column 'has_autoconnect_addon_enabled' already exists.,0
